country,iso_code,year,resource,metric,value,unit,source
Belgium,BEL,2004,Oil,Consumption,392.122,EJ,OWID
Belgium,BEL,2005,Oil,Consumption,389.986,EJ,OWID
Belgium,BEL,2006,Oil,Consumption,388.743,EJ,OWID
Belgium,BEL,2007,Oil,Consumption,392.629,EJ,OWID
Belgium,BEL,2008,Oil,Consumption,411.841,EJ,OWID
Belgium,BEL,2009,Oil,Consumption,360.922,EJ,OWID
Belgium,BEL,2010,Oil,Consumption,374.983,EJ,OWID
Belgium,BEL,2011,Oil,Consumption,350.517,EJ,OWID
Belgium,BEL,2012,Oil,Consumption,337.581,EJ,OWID
Belgium,BEL,2013,Oil,Consumption,345.841,EJ,OWID
Belgium,BEL,2014,Oil,Consumption,338.911,EJ,OWID
Belgium,BEL,2015,Oil,Consumption,348.062,EJ,OWID
Belgium,BEL,2016,Oil,Consumption,352.991,EJ,OWID
Belgium,BEL,2017,Oil,Consumption,357.474,EJ,OWID
Belgium,BEL,2018,Oil,Consumption,383.168,EJ,OWID
Belgium,BEL,2019,Oil,Consumption,358.856,EJ,OWID
Belgium,BEL,2020,Oil,Consumption,307.183,EJ,OWID
Belgium,BEL,2021,Oil,Consumption,341.012,EJ,OWID
Belgium,BEL,2022,Oil,Consumption,331.872,EJ,OWID
Belgium,BEL,2023,Oil,Consumption,320.74,EJ,OWID
Belgium,BEL,2024,Oil,Consumption,326.75,EJ,OWID
Brazil,BRA,1965,Oil,Consumption,177.731,EJ,OWID
Brazil,BRA,1966,Oil,Consumption,193.798,EJ,OWID
Brazil,BRA,1967,Oil,Consumption,199.992,EJ,OWID
Brazil,BRA,1968,Oil,Consumption,240.196,EJ,OWID
Brazil,BRA,1969,Oil,Consumption,263.568,EJ,OWID
Brazil,BRA,1970,Oil,Consumption,314.022,EJ,OWID
Brazil,BRA,1971,Oil,Consumption,342.922,EJ,OWID
Brazil,BRA,1972,Oil,Consumption,394.391,EJ,OWID
Brazil,BRA,1973,Oil,Consumption,479.144,EJ,OWID
Brazil,BRA,1974,Oil,Consumption,527.101,EJ,OWID
Brazil,BRA,1975,Oil,Consumption,541.394,EJ,OWID
Brazil,BRA,1976,Oil,Consumption,582.451,EJ,OWID
Brazil,BRA,1977,Oil,Consumption,597.42,EJ,OWID
Brazil,BRA,1978,Oil,Consumption,651.683,EJ,OWID
Brazil,BRA,1979,Oil,Consumption,683.754,EJ,OWID
Brazil,BRA,1980,Oil,Consumption,672.823,EJ,OWID
Brazil,BRA,1981,Oil,Consumption,634.046,EJ,OWID
Brazil,BRA,1982,Oil,Consumption,647.437,EJ,OWID
Brazil,BRA,1983,Oil,Consumption,603.868,EJ,OWID
Brazil,BRA,1984,Oil,Consumption,607.217,EJ,OWID
Brazil,BRA,1985,Oil,Consumption,625.487,EJ,OWID
Brazil,BRA,1986,Oil,Consumption,675.096,EJ,OWID
Brazil,BRA,1987,Oil,Consumption,691.2,EJ,OWID
Brazil,BRA,1988,Oil,Consumption,709.973,EJ,OWID
Brazil,BRA,1989,Oil,Consumption,720.311,EJ,OWID
Brazil,BRA,1990,Oil,Consumption,716.195,EJ,OWID
Brazil,BRA,1991,Oil,Consumption,727.471,EJ,OWID
Brazil,BRA,1992,Oil,Consumption,736.129,EJ,OWID
Brazil,BRA,1993,Oil,Consumption,768.929,EJ,OWID
Brazil,BRA,1994,Oil,Consumption,809.626,EJ,OWID
Brazil,BRA,1995,Oil,Consumption,860.193,EJ,OWID
Brazil,BRA,1996,Oil,Consumption,926.768,EJ,OWID
Brazil,BRA,1997,Oil,Consumption,999.648,EJ,OWID
Brazil,BRA,1998,Oil,Consumption,1052.714,EJ,OWID
Brazil,BRA,1999,Oil,Consumption,1059.68,EJ,OWID
Brazil,BRA,2000,Oil,Consumption,1098.586,EJ,OWID
Brazil,BRA,2001,Oil,Consumption,1105.891,EJ,OWID
Brazil,BRA,2002,Oil,Consumption,1079.309,EJ,OWID
Brazil,BRA,2003,Oil,Consumption,1039.934,EJ,OWID
Brazil,BRA,2004,Oil,Consumption,1075.881,EJ,OWID
Brazil,BRA,2005,Oil,Consumption,1094.343,EJ,OWID
Brazil,BRA,2006,Oil,Consumption,1120.918,EJ,OWID
Brazil,BRA,2007,Oil,Consumption,1175.956,EJ,OWID
Brazil,BRA,2008,Oil,Consumption,1228.893,EJ,OWID
Brazil,BRA,2009,Oil,Consumption,1225.733,EJ,OWID
Brazil,BRA,2010,Oil,Consumption,1309.879,EJ,OWID
Brazil,BRA,2011,Oil,Consumption,1372.37,EJ,OWID
Brazil,BRA,2012,Oil,Consumption,1447.965,EJ,OWID
Brazil,BRA,2013,Oil,Consumption,1498.018,EJ,OWID
Brazil,BRA,2014,Oil,Consumption,1540.811,EJ,OWID
Brazil,BRA,2015,Oil,Consumption,1455.043,EJ,OWID
Brazil,BRA,2016,Oil,Consumption,1379.58,EJ,OWID
Brazil,BRA,2017,Oil,Consumption,1388.852,EJ,OWID
Brazil,BRA,2018,Oil,Consumption,1317.631,EJ,OWID
Brazil,BRA,2019,Oil,Consumption,1335.663,EJ,OWID
Brazil,BRA,2020,Oil,Consumption,1257.651,EJ,OWID
Brazil,BRA,2021,Oil,Consumption,1337.804,EJ,OWID
Brazil,BRA,2022,Oil,Consumption,1390.148,EJ,OWID
Brazil,BRA,2023,Oil,Consumption,1425.2,EJ,OWID
Brazil,BRA,2024,Oil,Consumption,1427.733,EJ,OWID
Bulgaria,BGR,1965,Oil,Consumption,43.715,EJ,OWID
Bulgaria,BGR,1966,Oil,Consumption,49.874,EJ,OWID
Bulgaria,BGR,1967,Oil,Consumption,62.722,EJ,OWID
Bulgaria,BGR,1968,Oil,Consumption,74.338,EJ,OWID
Bulgaria,BGR,1969,Oil,Consumption,91.279,EJ,OWID
Bulgaria,BGR,1970,Oil,Consumption,106.039,EJ,OWID
Bulgaria,BGR,1971,Oil,Consumption,116.629,EJ,OWID
Bulgaria,BGR,1972,Oil,Consumption,121.285,EJ,OWID
Bulgaria,BGR,1973,Oil,Consumption,127.888,EJ,OWID
Bulgaria,BGR,1974,Oil,Consumption,132.987,EJ,OWID
Bulgaria,BGR,1975,Oil,Consumption,140.961,EJ,OWID
Bulgaria,BGR,1976,Oil,Consumption,146.486,EJ,OWID
Bulgaria,BGR,1977,Oil,Consumption,152.287,EJ,OWID
Bulgaria,BGR,1978,Oil,Consumption,156.798,EJ,OWID
Bulgaria,BGR,1979,Oil,Consumption,161.56,EJ,OWID
Bulgaria,BGR,1980,Oil,Consumption,165.021,EJ,OWID
Bulgaria,BGR,1981,Oil,Consumption,147.086,EJ,OWID
Bulgaria,BGR,1982,Oil,Consumption,142.532,EJ,OWID
Bulgaria,BGR,1983,Oil,Consumption,137.646,EJ,OWID
Bulgaria,BGR,1984,Oil,Consumption,132.179,EJ,OWID
Bulgaria,BGR,1985,Oil,Consumption,122.139,EJ,OWID
Bulgaria,BGR,1986,Oil,Consumption,128.747,EJ,OWID
Bulgaria,BGR,1987,Oil,Consumption,123.712,EJ,OWID
Bulgaria,BGR,1988,Oil,Consumption,131.346,EJ,OWID
Bulgaria,BGR,1989,Oil,Consumption,128.125,EJ,OWID
Bulgaria,BGR,1990,Oil,Consumption,118.901,EJ,OWID
Bulgaria,BGR,1991,Oil,Consumption,79.4,EJ,OWID
Bulgaria,BGR,1992,Oil,Consumption,71.275,EJ,OWID
Bulgaria,BGR,1993,Oil,Consumption,77.613,EJ,OWID
Bulgaria,BGR,1994,Oil,Consumption,73.341,EJ,OWID
Bulgaria,BGR,1995,Oil,Consumption,75.311,EJ,OWID
Bulgaria,BGR,1996,Oil,Consumption,69.351,EJ,OWID
Bulgaria,BGR,1997,Oil,Consumption,54.519,EJ,OWID
Bulgaria,BGR,1998,Oil,Consumption,57.887,EJ,OWID
Bulgaria,BGR,1999,Oil,Consumption,53.774,EJ,OWID
Bulgaria,BGR,2000,Oil,Consumption,50.755,EJ,OWID
Bulgaria,BGR,2001,Oil,Consumption,52.528,EJ,OWID
Bulgaria,BGR,2002,Oil,Consumption,52.799,EJ,OWID
Bulgaria,BGR,2003,Oil,Consumption,55.726,EJ,OWID
Bulgaria,BGR,2004,Oil,Consumption,53.975,EJ,OWID
Bulgaria,BGR,2005,Oil,Consumption,59.34,EJ,OWID
Bulgaria,BGR,2006,Oil,Consumption,60.025,EJ,OWID
Bulgaria,BGR,2007,Oil,Consumption,58.885,EJ,OWID
Bulgaria,BGR,2008,Oil,Consumption,57.867,EJ,OWID
Bulgaria,BGR,2009,Oil,Consumption,52.825,EJ,OWID
Bulgaria,BGR,2010,Oil,Consumption,47.892,EJ,OWID
Bulgaria,BGR,2011,Oil,Consumption,45.733,EJ,OWID
Bulgaria,BGR,2012,Oil,Consumption,47.573,EJ,OWID
Bulgaria,BGR,2013,Oil,Consumption,44.215,EJ,OWID
Bulgaria,BGR,2014,Oil,Consumption,47.712,EJ,OWID
Bulgaria,BGR,2015,Oil,Consumption,53.301,EJ,OWID
Bulgaria,BGR,2016,Oil,Consumption,54.21,EJ,OWID
Bulgaria,BGR,2017,Oil,Consumption,56.917,EJ,OWID
Bulgaria,BGR,2018,Oil,Consumption,56.656,EJ,OWID
Bulgaria,BGR,2019,Oil,Consumption,59.417,EJ,OWID
Bulgaria,BGR,2020,Oil,Consumption,53.383,EJ,OWID
Bulgaria,BGR,2021,Oil,Consumption,56.078,EJ,OWID
Bulgaria,BGR,2022,Oil,Consumption,59.941,EJ,OWID
Bulgaria,BGR,2023,Oil,Consumption,59.371,EJ,OWID
Bulgaria,BGR,2024,Oil,Consumption,61.194,EJ,OWID
Canada,CAN,1965,Oil,Consumption,642.818,EJ,OWID
Canada,CAN,1966,Oil,Consumption,677.262,EJ,OWID
Canada,CAN,1967,Oil,Consumption,723.106,EJ,OWID
Canada,CAN,1968,Oil,Consumption,769.793,EJ,OWID
Canada,CAN,1969,Oil,Consumption,801.545,EJ,OWID
Canada,CAN,1970,Oil,Consumption,854.8,EJ,OWID
Canada,CAN,1971,Oil,Consumption,877.85,EJ,OWID
Canada,CAN,1972,Oil,Consumption,924.333,EJ,OWID
Canada,CAN,1973,Oil,Consumption,1009.633,EJ,OWID
Canada,CAN,1974,Oil,Consumption,1027.002,EJ,OWID
Canada,CAN,1975,Oil,Consumption,1013.222,EJ,OWID
Canada,CAN,1976,Oil,Consumption,1037.889,EJ,OWID
Canada,CAN,1977,Oil,Consumption,1046.014,EJ,OWID
Canada,CAN,1978,Oil,Consumption,1079.692,EJ,OWID
Canada,CAN,1979,Oil,Consumption,1121.585,EJ,OWID
Canada,CAN,1980,Oil,Consumption,1101.603,EJ,OWID
Canada,CAN,1981,Oil,Consumption,1043.373,EJ,OWID
Canada,CAN,1982,Oil,Consumption,947.269,EJ,OWID
Canada,CAN,1983,Oil,Consumption,890.696,EJ,OWID
Canada,CAN,1984,Oil,Consumption,899.106,EJ,OWID
Canada,CAN,1985,Oil,Consumption,903.023,EJ,OWID
Canada,CAN,1986,Oil,Consumption,923.065,EJ,OWID
Canada,CAN,1987,Oil,Consumption,952.629,EJ,OWID
Canada,CAN,1988,Oil,Consumption,1002.798,EJ,OWID
Canada,CAN,1989,Oil,Consumption,1041.871,EJ,OWID
Canada,CAN,1990,Oil,Consumption,962.808,EJ,OWID
Canada,CAN,1991,Oil,Consumption,912.673,EJ,OWID
Canada,CAN,1992,Oil,Consumption,936.497,EJ,OWID
Canada,CAN,1993,Oil,Consumption,948.58,EJ,OWID
Canada,CAN,1994,Oil,Consumption,968.858,EJ,OWID
Canada,CAN,1995,Oil,Consumption,1016.647,EJ,OWID
Canada,CAN,1996,Oil,Consumption,1041.771,EJ,OWID
Canada,CAN,1997,Oil,Consumption,1073.684,EJ,OWID
Canada,CAN,1998,Oil,Consumption,1094.422,EJ,OWID
Canada,CAN,1999,Oil,Consumption,1115.552,EJ,OWID
Canada,CAN,2000,Oil,Consumption,1109.182,EJ,OWID
Canada,CAN,2001,Oil,Consumption,1140.463,EJ,OWID
Canada,CAN,2002,Oil,Consumption,1183.052,EJ,OWID
Canada,CAN,2003,Oil,Consumption,1227.188,EJ,OWID
Canada,CAN,2004,Oil,Consumption,1280.921,EJ,OWID
Canada,CAN,2005,Oil,Consumption,1249.107,EJ,OWID
Canada,CAN,2006,Oil,Consumption,1154.078,EJ,OWID
Canada,CAN,2007,Oil,Consumption,1292.939,EJ,OWID
Canada,CAN,2008,Oil,Consumption,1247.824,EJ,OWID
Canada,CAN,2009,Oil,Consumption,1217.423,EJ,OWID
Canada,CAN,2010,Oil,Consumption,1274.582,EJ,OWID
Canada,CAN,2011,Oil,Consumption,1274.027,EJ,OWID
Canada,CAN,2012,Oil,Consumption,1281.337,EJ,OWID
Canada,CAN,2013,Oil,Consumption,1283.016,EJ,OWID
Canada,CAN,2014,Oil,Consumption,1276.067,EJ,OWID
Canada,CAN,2015,Oil,Consumption,1280.189,EJ,OWID
Canada,CAN,2016,Oil,Consumption,1265.299,EJ,OWID
Canada,CAN,2017,Oil,Consumption,1251.979,EJ,OWID
Canada,CAN,2018,Oil,Consumption,1293.815,EJ,OWID
Canada,CAN,2019,Oil,Consumption,1289.551,EJ,OWID
Canada,CAN,2020,Oil,Consumption,1114.147,EJ,OWID
Canada,CAN,2021,Oil,Consumption,1143.667,EJ,OWID
Canada,CAN,2022,Oil,Consumption,1187.081,EJ,OWID
Canada,CAN,2023,Oil,Consumption,1194.142,EJ,OWID
Canada,CAN,2024,Oil,Consumption,1209.199,EJ,OWID
Chile,CHL,1965,Oil,Consumption,41.014,EJ,OWID
Chile,CHL,1966,Oil,Consumption,44.943,EJ,OWID
Chile,CHL,1967,Oil,Consumption,46.932,EJ,OWID
Chile,CHL,1968,Oil,Consumption,49.474,EJ,OWID
Chile,CHL,1969,Oil,Consumption,52.71,EJ,OWID
Chile,CHL,1970,Oil,Consumption,55.665,EJ,OWID
Chile,CHL,1971,Oil,Consumption,61.72,EJ,OWID
Chile,CHL,1972,Oil,Consumption,63.948,EJ,OWID
Chile,CHL,1973,Oil,Consumption,61.42,EJ,OWID
Chile,CHL,1974,Oil,Consumption,59.826,EJ,OWID
Chile,CHL,1975,Oil,Consumption,52.451,EJ,OWID
Chile,CHL,1976,Oil,Consumption,54.491,EJ,OWID
Chile,CHL,1977,Oil,Consumption,56.657,EJ,OWID
Chile,CHL,1978,Oil,Consumption,60.191,EJ,OWID
Chile,CHL,1979,Oil,Consumption,62.902,EJ,OWID
Chile,CHL,1980,Oil,Consumption,63.652,EJ,OWID
Chile,CHL,1981,Oil,Consumption,63.548,EJ,OWID
Chile,CHL,1982,Oil,Consumption,58.229,EJ,OWID
Chile,CHL,1983,Oil,Consumption,57.604,EJ,OWID
Chile,CHL,1984,Oil,Consumption,56.839,EJ,OWID
Chile,CHL,1985,Oil,Consumption,54.994,EJ,OWID
Chile,CHL,1986,Oil,Consumption,58.101,EJ,OWID
Chile,CHL,1987,Oil,Consumption,60.68,EJ,OWID
Chile,CHL,1988,Oil,Consumption,67.068,EJ,OWID
Chile,CHL,1989,Oil,Consumption,75.092,EJ,OWID
Chile,CHL,1990,Oil,Consumption,79.356,EJ,OWID
Chile,CHL,1991,Oil,Consumption,88.483,EJ,OWID
Chile,CHL,1992,Oil,Consumption,95.85,EJ,OWID
Chile,CHL,1993,Oil,Consumption,104.487,EJ,OWID
Chile,CHL,1994,Oil,Consumption,112.214,EJ,OWID
Chile,CHL,1995,Oil,Consumption,123.356,EJ,OWID
Chile,CHL,1996,Oil,Consumption,130.983,EJ,OWID
Chile,CHL,1997,Oil,Consumption,140.883,EJ,OWID
Chile,CHL,1998,Oil,Consumption,144.018,EJ,OWID
Chile,CHL,1999,Oil,Consumption,145.661,EJ,OWID
Chile,CHL,2000,Oil,Consumption,139.075,EJ,OWID
Chile,CHL,2001,Oil,Consumption,135.445,EJ,OWID
Chile,CHL,2002,Oil,Consumption,137.692,EJ,OWID
Chile,CHL,2003,Oil,Consumption,136.518,EJ,OWID
Chile,CHL,2004,Oil,Consumption,150.501,EJ,OWID
Chile,CHL,2005,Oil,Consumption,155.212,EJ,OWID
Chile,CHL,2006,Oil,Consumption,160.489,EJ,OWID
Chile,CHL,2007,Oil,Consumption,200.304,EJ,OWID
Chile,CHL,2008,Oil,Consumption,211.086,EJ,OWID
Chile,CHL,2009,Oil,Consumption,198.599,EJ,OWID
Chile,CHL,2010,Oil,Consumption,182.13,EJ,OWID
Chile,CHL,2011,Oil,Consumption,189.076,EJ,OWID
Chile,CHL,2012,Oil,Consumption,196.136,EJ,OWID
Chile,CHL,2013,Oil,Consumption,195.073,EJ,OWID
Chile,CHL,2014,Oil,Consumption,193.475,EJ,OWID
Chile,CHL,2015,Oil,Consumption,190.194,EJ,OWID
Chile,CHL,2016,Oil,Consumption,200.918,EJ,OWID
Chile,CHL,2017,Oil,Consumption,204.001,EJ,OWID
Chile,CHL,2018,Oil,Consumption,211.4,EJ,OWID
Chile,CHL,2019,Oil,Consumption,210.552,EJ,OWID
Chile,CHL,2020,Oil,Consumption,192.556,EJ,OWID
Chile,CHL,2021,Oil,Consumption,211.375,EJ,OWID
Chile,CHL,2022,Oil,Consumption,228.238,EJ,OWID
Chile,CHL,2023,Oil,Consumption,225.663,EJ,OWID
Chile,CHL,2024,Oil,Consumption,238.196,EJ,OWID
China,CHN,1965,Oil,Consumption,129.063,EJ,OWID
China,CHN,1966,Oil,Consumption,165.8,EJ,OWID
China,CHN,1967,Oil,Consumption,163.693,EJ,OWID
China,CHN,1968,Oil,Consumption,179.035,EJ,OWID
China,CHN,1969,Oil,Consumption,240.044,EJ,OWID
China,CHN,1970,Oil,Consumption,332.046,EJ,OWID
China,CHN,1971,Oil,Consumption,451.578,EJ,OWID
China,CHN,1972,Oil,Consumption,519.697,EJ,OWID
China,CHN,1973,Oil,Consumption,633.983,EJ,OWID
China,CHN,1974,Oil,Consumption,729.073,EJ,OWID
China,CHN,1975,Oil,Consumption,804.078,EJ,OWID
China,CHN,1976,Oil,Consumption,919.186,EJ,OWID
China,CHN,1977,Oil,Consumption,971.042,EJ,OWID
China,CHN,1978,Oil,Consumption,1076.637,EJ,OWID
China,CHN,1979,Oil,Consumption,1079.3,EJ,OWID
China,CHN,1980,Oil,Consumption,972.533,EJ,OWID
China,CHN,1981,Oil,Consumption,921.531,EJ,OWID
China,CHN,1982,Oil,Consumption,911.753,EJ,OWID
China,CHN,1983,Oil,Consumption,930.099,EJ,OWID
China,CHN,1984,Oil,Consumption,964.89,EJ,OWID
China,CHN,1985,Oil,Consumption,1010.6,EJ,OWID
China,CHN,1986,Oil,Consumption,1074.421,EJ,OWID
China,CHN,1987,Oil,Consumption,1142.234,EJ,OWID
China,CHN,1988,Oil,Consumption,1229.358,EJ,OWID
China,CHN,1989,Oil,Consumption,1287.727,EJ,OWID
China,CHN,1990,Oil,Consumption,1274.573,EJ,OWID
China,CHN,1991,Oil,Consumption,1379.144,EJ,OWID
China,CHN,1992,Oil,Consumption,1495.912,EJ,OWID
China,CHN,1993,Oil,Consumption,1663.776,EJ,OWID
China,CHN,1994,Oil,Consumption,1690.638,EJ,OWID
China,CHN,1995,Oil,Consumption,1825.631,EJ,OWID
China,CHN,1996,Oil,Consumption,2023.029,EJ,OWID
China,CHN,1997,Oil,Consumption,2221.545,EJ,OWID
China,CHN,1998,Oil,Consumption,2287.591,EJ,OWID
China,CHN,1999,Oil,Consumption,2437.245,EJ,OWID
China,CHN,2000,Oil,Consumption,2626.896,EJ,OWID
China,CHN,2001,Oil,Consumption,2683.249,EJ,OWID
China,CHN,2002,Oil,Consumption,2895.598,EJ,OWID
China,CHN,2003,Oil,Consumption,3234.762,EJ,OWID
China,CHN,2004,Oil,Consumption,3777.772,EJ,OWID
China,CHN,2005,Oil,Consumption,3838.487,EJ,OWID
China,CHN,2006,Oil,Consumption,4116.769,EJ,OWID
China,CHN,2007,Oil,Consumption,4313.567,EJ,OWID
China,CHN,2008,Oil,Consumption,4408.092,EJ,OWID
China,CHN,2009,Oil,Consumption,4580.298,EJ,OWID
China,CHN,2010,Oil,Consumption,5214.49,EJ,OWID
China,CHN,2011,Oil,Consumption,5390.733,EJ,OWID
China,CHN,2012,Oil,Consumption,5654.299,EJ,OWID
China,CHN,2013,Oil,Consumption,5907.47,EJ,OWID
China,CHN,2014,Oil,Consumption,6142.517,EJ,OWID
China,CHN,2015,Oil,Consumption,6609.896,EJ,OWID
China,CHN,2016,Oil,Consumption,6823.579,EJ,OWID
China,CHN,2017,Oil,Consumption,7183.172,EJ,OWID
China,CHN,2018,Oil,Consumption,7528.741,EJ,OWID
China,CHN,2019,Oil,Consumption,7891.51,EJ,OWID
China,CHN,2020,Oil,Consumption,7959.667,EJ,OWID
China,CHN,2021,Oil,Consumption,8174.095,EJ,OWID
China,CHN,2022,Oil,Consumption,8198.393,EJ,OWID
China,CHN,2023,Oil,Consumption,9091.228,EJ,OWID
China,CHN,2024,Oil,Consumption,8964.054,EJ,OWID
Colombia,COL,1965,Oil,Consumption,54.82,EJ,OWID
Colombia,COL,1966,Oil,Consumption,65.526,EJ,OWID
Colombia,COL,1967,Oil,Consumption,65.63,EJ,OWID
Colombia,COL,1968,Oil,Consumption,70.64,EJ,OWID
Colombia,COL,1969,Oil,Consumption,67.855,EJ,OWID
Colombia,COL,1970,Oil,Consumption,76.956,EJ,OWID
Colombia,COL,1971,Oil,Consumption,79.728,EJ,OWID
Colombia,COL,1972,Oil,Consumption,94.192,EJ,OWID
Colombia,COL,1973,Oil,Consumption,86.374,EJ,OWID
Colombia,COL,1974,Oil,Consumption,95.579,EJ,OWID
Colombia,COL,1975,Oil,Consumption,83.726,EJ,OWID
Colombia,COL,1976,Oil,Consumption,88.363,EJ,OWID
Colombia,COL,1977,Oil,Consumption,90.425,EJ,OWID
Colombia,COL,1978,Oil,Consumption,89.245,EJ,OWID
Colombia,COL,1979,Oil,Consumption,90.738,EJ,OWID
Colombia,COL,1980,Oil,Consumption,90.631,EJ,OWID
Colombia,COL,1981,Oil,Consumption,91.132,EJ,OWID
Colombia,COL,1982,Oil,Consumption,90.201,EJ,OWID
Colombia,COL,1983,Oil,Consumption,93.802,EJ,OWID
Colombia,COL,1984,Oil,Consumption,90.142,EJ,OWID
Colombia,COL,1985,Oil,Consumption,92.125,EJ,OWID
Colombia,COL,1986,Oil,Consumption,93.894,EJ,OWID
Colombia,COL,1987,Oil,Consumption,99.942,EJ,OWID
Colombia,COL,1988,Oil,Consumption,104.761,EJ,OWID
Colombia,COL,1989,Oil,Consumption,107.604,EJ,OWID
Colombia,COL,1990,Oil,Consumption,114.3,EJ,OWID
Colombia,COL,1991,Oil,Consumption,114.373,EJ,OWID
Colombia,COL,1992,Oil,Consumption,124.484,EJ,OWID
Colombia,COL,1993,Oil,Consumption,128.175,EJ,OWID
Colombia,COL,1994,Oil,Consumption,134.271,EJ,OWID
Colombia,COL,1995,Oil,Consumption,144.16,EJ,OWID
Colombia,COL,1996,Oil,Consumption,153.027,EJ,OWID
Colombia,COL,1997,Oil,Consumption,152.274,EJ,OWID
Colombia,COL,1998,Oil,Consumption,151.263,EJ,OWID
Colombia,COL,1999,Oil,Consumption,135.582,EJ,OWID
Colombia,COL,2000,Oil,Consumption,132.678,EJ,OWID
Colombia,COL,2001,Oil,Consumption,131.995,EJ,OWID
Colombia,COL,2002,Oil,Consumption,130.76,EJ,OWID
Colombia,COL,2003,Oil,Consumption,130.624,EJ,OWID
Colombia,COL,2004,Oil,Consumption,141.366,EJ,OWID
Colombia,COL,2005,Oil,Consumption,140.033,EJ,OWID
Colombia,COL,2006,Oil,Consumption,149.525,EJ,OWID
Colombia,COL,2007,Oil,Consumption,153.089,EJ,OWID
Colombia,COL,2008,Oil,Consumption,150.896,EJ,OWID
Colombia,COL,2009,Oil,Consumption,151.373,EJ,OWID
Colombia,COL,2010,Oil,Consumption,159.78,EJ,OWID
Colombia,COL,2011,Oil,Consumption,168.507,EJ,OWID
Colombia,COL,2012,Oil,Consumption,180.108,EJ,OWID
Colombia,COL,2013,Oil,Consumption,188.608,EJ,OWID
Colombia,COL,2014,Oil,Consumption,199.766,EJ,OWID
Colombia,COL,2015,Oil,Consumption,200.19,EJ,OWID
Colombia,COL,2016,Oil,Consumption,224.96,EJ,OWID
Colombia,COL,2017,Oil,Consumption,221.977,EJ,OWID
Colombia,COL,2018,Oil,Consumption,232.516,EJ,OWID
Colombia,COL,2019,Oil,Consumption,231.36,EJ,OWID
Colombia,COL,2020,Oil,Consumption,192.892,EJ,OWID
Colombia,COL,2021,Oil,Consumption,227.328,EJ,OWID
Colombia,COL,2022,Oil,Consumption,266.851,EJ,OWID
Colombia,COL,2023,Oil,Consumption,254.752,EJ,OWID
Colombia,COL,2024,Oil,Consumption,252.61,EJ,OWID
Croatia,HRV,1990,Oil,Consumption,54.276,EJ,OWID
Croatia,HRV,1991,Oil,Consumption,38.496,EJ,OWID
Croatia,HRV,1992,Oil,Consumption,38.496,EJ,OWID
Croatia,HRV,1993,Oil,Consumption,40.674,EJ,OWID
Croatia,HRV,1994,Oil,Consumption,41.962,EJ,OWID
Croatia,HRV,1995,Oil,Consumption,46.489,EJ,OWID
Croatia,HRV,1996,Oil,Consumption,44.091,EJ,OWID
Croatia,HRV,1997,Oil,Consumption,47.088,EJ,OWID
Croatia,HRV,1998,Oil,Consumption,53.075,EJ,OWID
Croatia,HRV,1999,Oil,Consumption,52.553,EJ,OWID
Croatia,HRV,2000,Oil,Consumption,46.749,EJ,OWID
Croatia,HRV,2001,Oil,Consumption,47.907,EJ,OWID
Croatia,HRV,2002,Oil,Consumption,50.182,EJ,OWID
Croatia,HRV,2003,Oil,Consumption,55.534,EJ,OWID
Croatia,HRV,2004,Oil,Consumption,52.103,EJ,OWID
Croatia,HRV,2005,Oil,Consumption,53.633,EJ,OWID
Croatia,HRV,2006,Oil,Consumption,54.472,EJ,OWID
Croatia,HRV,2007,Oil,Consumption,55.77,EJ,OWID
Croatia,HRV,2008,Oil,Consumption,52.885,EJ,OWID
Croatia,HRV,2009,Oil,Consumption,51.65,EJ,OWID
Croatia,HRV,2010,Oil,Consumption,43.888,EJ,OWID
Croatia,HRV,2011,Oil,Consumption,41.735,EJ,OWID
Croatia,HRV,2012,Oil,Consumption,37.4,EJ,OWID
Croatia,HRV,2013,Oil,Consumption,35.978,EJ,OWID
Croatia,HRV,2014,Oil,Consumption,37.663,EJ,OWID
Croatia,HRV,2015,Oil,Consumption,39.127,EJ,OWID
Croatia,HRV,2016,Oil,Consumption,39.293,EJ,OWID
Croatia,HRV,2017,Oil,Consumption,42.002,EJ,OWID
Croatia,HRV,2018,Oil,Consumption,40.695,EJ,OWID
Croatia,HRV,2019,Oil,Consumption,39.724,EJ,OWID
Croatia,HRV,2020,Oil,Consumption,34.047,EJ,OWID
Croatia,HRV,2021,Oil,Consumption,35.995,EJ,OWID
Croatia,HRV,2022,Oil,Consumption,39.399,EJ,OWID
Croatia,HRV,2023,Oil,Consumption,43.714,EJ,OWID
Croatia,HRV,2024,Oil,Consumption,47.036,EJ,OWID
Cyprus,CYP,1965,Oil,Consumption,4.68,EJ,OWID
Cyprus,CYP,1966,Oil,Consumption,5.339,EJ,OWID
Cyprus,CYP,1967,Oil,Consumption,5.787,EJ,OWID
Cyprus,CYP,1968,Oil,Consumption,6.427,EJ,OWID
Cyprus,CYP,1969,Oil,Consumption,7.59,EJ,OWID
Cyprus,CYP,1970,Oil,Consumption,8.005,EJ,OWID
Cyprus,CYP,1971,Oil,Consumption,9.549,EJ,OWID
Cyprus,CYP,1972,Oil,Consumption,10.737,EJ,OWID
Cyprus,CYP,1973,Oil,Consumption,11.519,EJ,OWID
Cyprus,CYP,1974,Oil,Consumption,10.213,EJ,OWID
Cyprus,CYP,1975,Oil,Consumption,8.53,EJ,OWID
